Tweet Id,Text,Name,Screen Name,UTC,Date,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
"1,41430340717998E+018",RT @mianrey : A ver si con emoticonos… ? https://t.co/xQlMmzfDJt https://t.co/Dqzfg7Lcd7,Andrés ?,dedes_fs,2021-07-11T19:19:43.000Z,Sun Jul 11 19:19:43 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/tecubro_11_11_/status/1414275170471227396 ,0,0,photo,https://pbs.twimg.com/media/E6CGE-RX0AM4TpG.jpg,,,
"1,41430224728301E+018","@adruinandovidas DIOOOOOS QUÉ FUERTEEEE, a mí ""mientras se pasa lista no se habla""",Andrés ?,dedes_fs,2021-07-11T19:15:06.000Z,Sun Jul 11 19:15:06 +0000 2021,2,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,4142295891451E+018",@celia_paz qué señor JAJAJAJAJ,Andrés ?,dedes_fs,2021-07-11T14:26:23.000Z,Sun Jul 11 14:26:23 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41422320180311E+018",se llamaba así? help no me acuerdo,Andrés ?,dedes_fs,2021-07-11T14:01:00.000Z,Sun Jul 11 14:01:00 +0000 2021,2,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
"1,41422309386265E+018","para copiar las 300 veces de Francis, gran idea https://t.co/VW9jssjKjS",Andrés ?,dedes_fs,2021-07-11T14:00:35.000Z,Sun Jul 11 14:00:35 +0000 2021,8,1,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/Martadoniga/status/1413609501828190214 ,0,0,,,,,
"1,41421976178181E+018","RT @ViaderCarlos : El asesinato de Samuel podría ser la  punta del iceberg de la escalada de agresiones homófobas de los últimos meses.

Con absoluto respeto a lo q se resuelva en el proceso judicial, quiero aclarar algunos conceptos jurídicos sobre los delitos de odio. 

¡Hilo va! ?",Andrés ?,dedes_fs,2021-07-11T13:47:20.000Z,Sun Jul 11 13:47:20 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41421668423213E+018",period https://t.co/3yDcUBGRVH,Andrés ?,dedes_fs,2021-07-11T13:35:07.000Z,Sun Jul 11 13:35:07 +0000 2021,2,0,cy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/Eurovision/status/1414158155836186624 ,0,0,,,,,
"1,41400745198113E+018",@antoexpresso @iHSXWOS JAJAJAJAJAJAJ adoroooo,Andrés ?,dedes_fs,2021-07-10T23:43:42.000Z,Sat Jul 10 23:43:42 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
"1,41400709110744E+018",@iHSXWOS @antoexpresso CON EL TERMO POR LA CALLE CAMINANDO ES URUGUAYO SE CONFUNDIÓ DE BANDERA,Andrés ?,dedes_fs,2021-07-10T23:42:16.000Z,Sat Jul 10 23:42:16 +0000 2021,4,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
"1,41394678547573E+018",la importancia del nombre y estructuración de las ramas de la Administración y lo que desvela https://t.co/NY1WF2styh,Andrés ?,dedes_fs,2021-07-10T19:42:38.000Z,Sat Jul 10 19:42:38 +0000 2021,5,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/el_pais/status/1413891010040578052 ,0,0,,,,,
"1,41378409611179E+018",RT @ccanino : Pedro marcándose hoy un pequeño homenaje a la Veneno desde Moncloa https://t.co/LR3cX9GNPU,Andrés ?,dedes_fs,2021-07-10T08:56:10.000Z,Sat Jul 10 08:56:10 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1413782688465661953/pu/pl/OoDCtzcXypKRFWcQ.m3u8?tag=12&container=fmp4,,,
"1,4135275092919E+018","RT @jlorentef : Creo que no somos conscientes de la suerte de vivir en un país en el que la inmensa mayoría de la población está deseando vacunarse, sin ninguna duda y hasta con ilusión. Y este es mi mensaje positivo del día ?",Andrés ?,dedes_fs,2021-07-09T15:56:34.000Z,Fri Jul 09 15:56:34 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41339972270701E+018",@antoexpresso Y YO MOROCHAAAA ??????,Andrés ?,dedes_fs,2021-07-09T07:28:48.000Z,Fri Jul 09 07:28:48 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41327257335019E+018",@antoexpresso SÍ SÍ Y SIIIIIIII FIRENZEEEE IO AMO ITALIA ???????????????????,Andrés ?,dedes_fs,2021-07-08T23:03:33.000Z,Thu Jul 08 23:03:33 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41327194516933E+018","@antoexpresso JAJAJAJAJAJ sería el momento más icónico de mi vida, 0 bromas",Andrés ?,dedes_fs,2021-07-08T23:01:03.000Z,Thu Jul 08 23:01:03 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41325327164553E+018","@antoexpresso noi parliamo sempri ditalia, parliamo di Mascerata. Mascerata è il mio cuore",Andrés ?,dedes_fs,2021-07-08T21:46:51.000Z,Thu Jul 08 21:46:51 +0000 2021,1,0,it,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,4129014260414E+018","RT @rushsmith : Vaya semana, imposible no estar jodido. Necesitamos que las cosas cambien, yo y todos, en plan lo NECESITO anímicamente y a todos los niveles. Necesito saber que alguien está escuchando TODO ESTO, que nuestras historias IMPORTAN y que se van a tomar medidas YA.",Andrés ?,dedes_fs,2021-07-07T22:28:45.000Z,Wed Jul 07 22:28:45 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41289964640655E+018",perro no come perro,Andrés ?,dedes_fs,2021-07-07T22:21:40.000Z,Wed Jul 07 22:21:40 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,41282513167675E+018","RT @mldelpueyo : Esta imagen, hace no tanto, hubiera encajado perfectamente en un artículo de El Mundo Today. https://t.co/H9yjzPALui",Andrés ?,dedes_fs,2021-07-07T17:25:35.000Z,Wed Jul 07 17:25:35 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/feminazida/status/1412317441884098561 ,0,0,,,,,
"1,41255265489984E+018","RT @christocasas : Jusapol, sindicato policial afín a Vox, sacó mayoría absoluta en las últimas elecciones sindicales.

Estadísticamente, cuando te sientas a denunciar un delito de lgbtifobia en más de la mitad de ocasiones declaras ante un votante de jusapol.

El zorro cuidando de las gallinas.",Andrés ?,dedes_fs,2021-07-06T23:22:51.000Z,Tue Jul 06 23:22:51 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41254887563904E+018",RT @samumedinaxx : https://t.co/4sY2Ns4n4J,Andrés ?,dedes_fs,2021-07-06T23:07:50.000Z,Tue Jul 06 23:07:50 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1412421219140374542/pu/vid/480x270/dkSNeUQQrtOC2oSG.mp4?tag=12,,,
"1,41251384861627E+018","RT @noimantada : En el pueblo se metían conmigo por bollera antes de que yo misma supiera que era bollera. No tiene que ver con a quién y cuándo le coges la mano, tiene que ver con tu existencia",Andrés ?,dedes_fs,2021-07-06T20:48:39.000Z,Tue Jul 06 20:48:39 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,4123408908914E+018",@noemaddox_ tú lo haces siempre llevadero ??????,Andrés ?,dedes_fs,2021-07-06T09:21:23.000Z,Tue Jul 06 09:21:23 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41220002518321E+018","RT @Miquel_R : Lo rápido que compraron los medios los casos de 'me pegó por llevar una bandera de España' a pesar de saber que eran conocidos neonazis, y lo mucho que les cuesta llamar asesinato homófobo cuando matan a un chaval al grito de maricón.",Andrés ?,dedes_fs,2021-07-06T00:01:38.000Z,Tue Jul 06 00:01:38 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
"1,41219784052959E+018","el mundo es demasiado hostil para nosotras, siempre lo fue, y ahora ves que es terrorífico porque Samuel te recuerda que no sabes si saldrás vivo de la defensa de tu propia existencia. Sin derecho a ser, con miedo de vivir siendo, esto es deprimente",Andrés ?,dedes_fs,2021-07-05T23:52:57.000Z,Mon Jul 05 23:52:57 +0000 2021,18,1,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
"1,41219091581327E+018","RT @virtuual_diva : y rechazar la lgtb fobia no es solo posicionarte en contra de las palizas, también es dejar de lado a tus colegas q hacen comentarios homófobos y tránsfobos y dejar de apoyar a partidos que blanquean la violencia y miran hacia otro lado",Andrés ?,dedes_fs,2021-07-05T23:25:26.000Z,Mon Jul 05 23:25:26 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
"1,41204510874531E+018","RT @Roberisamess : Todos los que hemos sufrido una agresión por la calle a grito de “maricón” sabemos que es por nuestra orientación sexual. Por como hablamos, nos movemos, vestimos o nos peinamos. Por cómo expresamos ser quienes somos. Y a Samuel lo han matado por eso mismo. Y estoy hasta la polla",Andrés ?,dedes_fs,2021-07-05T13:46:03.000Z,Mon Jul 05 13:46:03 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41204475277884E+018","RT @faqxeen : Hoy comí pastas en lo d la abuela(italiana) d mi pareja, comí 2 platos,, a lo que contenta me dijo AY QUE ALEGRIA.. LO VAMOS A HACER TANITO asiq nada muchachos lo tomo como q me ofreció la ciudadania io sono molto emozionata porque io amo Italia, desde q soy muy piccola ?????",Andrés ?,dedes_fs,2021-07-05T13:44:38.000Z,Mon Jul 05 13:44:38 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,41132153848226E+018",@antoexpresso me pasa,Andrés ?,dedes_fs,2021-07-03T13:50:50.000Z,Sat Jul 03 13:50:50 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41100647907154E+018",RT @mandriaaa : joder ayuso invirtiendo en las nuevas campañas de la comunidad https://t.co/WuhWNAee3K,Andrés ?,dedes_fs,2021-07-02T16:58:54.000Z,Fri Jul 02 16:58:54 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/thisismaneskin/status/1410939513128509440 ,0,0,,,,,
"1,41077162890089E+018",@antoexpresso pensando pensamientos,Andrés ?,dedes_fs,2021-07-02T01:25:41.000Z,Fri Jul 02 01:25:41 +0000 2021,1,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
"1,41077044207645E+018",la película Prime time??????,Andrés ?,dedes_fs,2021-07-02T01:20:58.000Z,Fri Jul 02 01:20:58 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
"1,41074359996936E+018",@antoexpresso ROSARIO,Andrés ?,dedes_fs,2021-07-01T23:34:19.000Z,Thu Jul 01 23:34:19 +0000 2021,2,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
"1,4105546155323E+018",@noemaddox_ yo,Andrés ?,dedes_fs,2021-07-01T11:03:21.000Z,Thu Jul 01 11:03:21 +0000 2021,1,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
"1,41017874615438E+018","@antoexpresso ay morochaaaa, simplemente adoro ser la morra del material escolar JAJAJAJJ ????",Andrés ?,dedes_fs,2021-06-30T10:09:47.000Z,Wed Jun 30 10:09:47 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,41016926813469E+018","pues aparentemente relleno súper bonitas los recuadros de las plantillas de los exámenes tipo test, porque la profesora me la miró fijamente y dijo ""hijo mío, que perfección"", a lo que añadió ""a ver si está en consonancia"" JAJAJAJAJ ??????",Andrés ?,dedes_fs,2021-06-30T09:32:07.000Z,Wed Jun 30 09:32:07 +0000 2021,8,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,41016846746716E+018",@victoriatravi (algunos) sí,Andrés ?,dedes_fs,2021-06-30T09:28:56.000Z,Wed Jun 30 09:28:56 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,40930982990724E+018","""hey, sorry to bother you"". Pues me has molestado ya demasiadas veces, déjame circular libremente por mi fyp",Andrés ?,dedes_fs,2021-06-28T00:37:01.000Z,Mon Jun 28 00:37:01 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40877822070356E+018",RT @mianrey : ? 1 de cada 3 españoles ha recibido la pauta completa de la vacuna contra el coronavirus,Andrés ?,dedes_fs,2021-06-26T13:24:36.000Z,Sat Jun 26 13:24:36 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,40745789401935E+018","la gente que publica contenido en redes sociales sobre sus exámenes, del tipo 1/5, 2/5..., según los van haciendo, qué bien que tengan desde el principio certeza absoluta de que van a aprobar xd",Andrés ?,dedes_fs,2021-06-22T21:58:05.000Z,Tue Jun 22 21:58:05 +0000 2021,6,1,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40725171004574E+018","oda al gobierno socialcomunista y a la DGTBI+ por los nuevos límites de velocidad en vías urbanas, esta mañana noté muy feliz como la contaminación acústica ha bajado muchísimo",Andrés ?,dedes_fs,2021-06-22T08:18:47.000Z,Tue Jun 22 08:18:47 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40676710436016E+018","living con el meme, pero sufriendo por las imágenes https://t.co/W2KFME8utr",Andrés ?,dedes_fs,2021-06-21T00:13:08.000Z,Mon Jun 21 00:13:08 +0000 2021,4,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/pachidermi/status/1406225123733016576 ,0,0,,,,,
"1,4064010740393E+018",oleeeeeee https://t.co/bEws4hD00D,Andrés ?,dedes_fs,2021-06-19T23:58:40.000Z,Sat Jun 19 23:58:40 +0000 2021,1,1,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/VaccinationEu/status/1406330948661170182 ,0,0,,,,,
"1,40628461465884E+018",RT @pilarpjpc : Friendly reminder a partir del 26 de junio: https://t.co/nDmswoWQgc,Andrés ?,dedes_fs,2021-06-19T16:15:54.000Z,Sat Jun 19 16:15:54 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/E4KGS3DXwAIMMES.jpg,,,
"1,40628435239326E+018",RT @badbixsamantha : Feliz Orgullo ? https://t.co/DmfdOeAbzu,Andrés ?,dedes_fs,2021-06-19T16:14:51.000Z,Sat Jun 19 16:14:51 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1406250954131918848/pu/pl/yUHIE5-Z773EfSH-.m3u8?tag=12&container=fmp4,,,
"1,4058222777032E+018",RT @mandriaaa : ¿me queda poco para acabar la carrera o le queda poco a la carrera para acabar conmigo? es que es para reflexionar eh,Andrés ?,dedes_fs,2021-06-18T09:38:44.000Z,Fri Jun 18 09:38:44 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
"1,40562415037961E+018",hem passat d'un quatre coma nou a un cinq pelat,Andrés ?,dedes_fs,2021-06-17T20:31:27.000Z,Thu Jun 17 20:31:27 +0000 2021,3,0,ca,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40557330185085E+018",RT @fnavarroprieto : Creo que la comunidad autónoma de La Rioja debería pasar directamente a llamarse Dialnet,Andrés ?,dedes_fs,2021-06-17T17:09:24.000Z,Thu Jun 17 17:09:24 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
"1,40546902993087E+018",RT @ISEUConcerned : Very https://t.co/yKKnRw4bRD,Andrés ?,dedes_fs,2021-06-17T10:15:03.000Z,Thu Jun 17 10:15:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/vonderleyen/status/1405224693171372035 ,0,0,,,,,
"1,40532882075286E+018","me acaba de venir a la cabeza ""petaca bodega"", y no estoy bien",Andrés ?,dedes_fs,2021-06-17T00:57:55.000Z,Thu Jun 17 00:57:55 +0000 2021,4,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40532792270195E+018",@antoexpresso HISTORIA,Andrés ?,dedes_fs,2021-06-17T00:54:21.000Z,Thu Jun 17 00:54:21 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,40493102397306E+018","ok, pero en serio nadie se acuerda de cuando Coca-Cola ganó más de 6.500 millones de dólares (según estimaciones) tras estas declaraciones de Susana Díaz en el Senado? https://t.co/CGYCwPB7pm https://t.co/AZwSWkmMBc",Andrés ?,dedes_fs,2021-06-15T22:37:13.000Z,Tue Jun 15 22:37:13 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/el_pais/status/1404893857167429640 ,0,0,photo,https://pbs.twimg.com/media/E39RUcGXoAcgD1e.jpg,,,
"1,40477676994574E+018",@paulaalonsoc_ bro sos mafiosa JAJAJAJAJ,Andrés ?,dedes_fs,2021-06-15T12:24:16.000Z,Tue Jun 15 12:24:16 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
"1,40477330413362E+018",vacunación por edad en La Palma: ¿camino hacia la nueva normalidad o reencuentro oficial con viejos compañeros de instituto? duda seria,Andrés ?,dedes_fs,2021-06-15T12:10:29.000Z,Tue Jun 15 12:10:29 +0000 2021,13,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
"1,40448737658456E+018",same energy https://t.co/qUZH19S1yh,Andrés ?,dedes_fs,2021-06-14T17:14:19.000Z,Mon Jun 14 17:14:19 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/sanchezcastejon/status/1404472666850054146 ,0,0,,,,,
"1,40448649181699E+018",@AnoukBello RAE being RAE,Andrés ?,dedes_fs,2021-06-14T17:10:48.000Z,Mon Jun 14 17:10:48 +0000 2021,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
"1,40445537335717E+018",RT @laolarizu : vamos mi nueva mejor amiga desde este preciso momento https://t.co/aUI6OnaB3H,Andrés ?,dedes_fs,2021-06-14T15:07:09.000Z,Mon Jun 14 15:07:09 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://twitter.com/CGSobrin/status/1403705021984804869 ,0,0,,,,,
